customer_ID,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,LOYALTY_PROGRAM,CREATED_ON,COUNTRY_CODE
8f8435b8,direct,desktop,1,43252,MX
80d478c7,direct,desktop,1,43832,US
aba4798c,email,desktop,1,44162,US
38d1c6c4,direct,desktop,0,43709,KR
c0242753,direct,desktop,0,43801,US
a412f77b,direct,desktop,0,43324,BE
7a82f930,direct,desktop,1,43670,US
863f4df7,email,desktop,1,43634,US
f5d2ff28,direct,desktop,1,43883,IE
8c64416e,direct,desktop,1,43730,GB
358ff2d6,direct,desktop,0,43797,US
ea1c3d8d,affiliate,unknown,0,43843,DE
43f5aa64,direct,desktop,0,43920,US
9877e5f9,email,desktop,1,44176,CA
746cdde1,direct,desktop,1,43544,GB
4178aabd,direct,desktop,1,43541,NO
2e6ed2b3,direct,desktop,1,43288,IL
b428f71a,direct,desktop,1,43901,JP
3fb7d9ac,direct,desktop,1,43712,US
7d80f41d,direct,desktop,1,43096,US
1c2afdf4,direct,desktop,0,43431,US
9adc8af4,direct,desktop,1,43265,FR
1e5aa823,direct,desktop,1,43855,RO
d49e457a,direct,desktop,0,43135,BR
f2417738,email,desktop,1,43666,IE
ed6518c2,direct,desktop,1,43552,FR
314e1c61,direct,desktop,0,43941,BR
1a14ebdd,direct,desktop,1,44029,IT
64cf9c29,direct,desktop,1,43403,US
bd34e7d3,direct,desktop,0,43691,DE
34e3714,direct,desktop,0,43527,DE
267f51dd,direct,desktop,1,43744,GB
7a11e7a0,direct,desktop,1,44026,AE
2e672aa7,direct,desktop,1,43209,US
b8157db4,direct,desktop,1,43283,US
3ba2e465,affiliate,unknown,1,43759,US
a22f1e18,direct,desktop,1,43856,US
6d6f3bf8,direct,desktop,1,43464,US
3d40408c,direct,desktop,0,43313,US
06a810b2,direct,desktop,1,44157,DK
6cf0f523,direct,desktop,0,43709,AR
f606e8ca,email,desktop,1,43706,US
a1db3860,email,desktop,0,43618,US
57c71c59,email,desktop,1,43447,US
a357900d,direct,desktop,1,43650,CA
e7a6bced,direct,desktop,1,43266,JP
54725621,direct,desktop,1,43772,UA
e9192614,direct,desktop,1,43370,KE
90ef6ad0,direct,desktop,1,43663,US
f8e1653e,direct,desktop,1,43567,US
2f03579d,direct,desktop,1,43165,AU
bf126188,affiliate,unknown,1,43497,US
a71266a8,direct,desktop,0,43490,FR
07131c4d,direct,desktop,0,43206,US
aeb6daea,direct,desktop,0,43377,IN
c3ab9117,direct,desktop,0,43259,AU
e8bae79f,direct,desktop,1,43755,AU
f6b341d6,direct,desktop,0,43247,US
3826a5b3,direct,desktop,1,43295,AT
776a1b1c,direct,desktop,1,43527,ES
209cbeba,direct,desktop,1,43981,CA
da256cc6,direct,desktop,1,43515,NL
103bcb97,email,mobile,1,43157,GB
61b365d6,email,desktop,0,43677,GB
b365248,email,desktop,0,43796,GB
cf10ca16,direct,desktop,1,43209,GB
8f5c3e6b,direct,desktop,1,43491,IN
e6d7aee8,direct,desktop,0,43566,DE
d7a5706,direct,desktop,1,43717,DE
d63dd35e,direct,desktop,1,43418,ES
e465c5c7,affiliate,unknown,1,43784,US
63b4ecd6,direct,desktop,0,43442,GB
ffb4283e,direct,desktop,1,43671,US
2b818473,direct,desktop,1,43163,US
0bb35b5a,direct,desktop,1,43725,BR
c610b466,direct,desktop,0,43229,CA
657a191f,direct,desktop,0,43164,AR
fe8ae02c,direct,desktop,1,43582,IL
f90aba42,direct,desktop,1,43950,DE
b02aeaae,direct,desktop,1,43478,GB
fbbe7f96,direct,desktop,1,43861,RU
be73293,direct,desktop,1,43883,RU
e77accbd,direct,desktop,1,43684,AU
afe532cf,direct,desktop,1,43558,US
71d08806,direct,desktop,0,43932,US
b382483d,direct,desktop,0,43072,PT
900b712d,direct,desktop,0,43597,US
3849bca9,direct,desktop,0,43846,IT
94617cd6,direct,desktop,1,43552,US
1fb95cae,direct,desktop,1,43257,US
e09eb8e6,direct,desktop,1,44225,ES
b9579553,direct,desktop,1,43584,US
17bca4c6,direct,desktop,0,43329,AU
9f281549,direct,desktop,0,43426,US
89b7b20a,direct,desktop,1,43699,HU
40d28168,direct,desktop,1,42845,US
27764156,direct,desktop,0,43299,AU
a5db72ba,email,mobile,1,43808,US
1184d62a,email,mobile,1,43769,NL
b6abdcd0,direct,desktop,1,43760,IT
15d5d3b0,direct,desktop,1,43725,AU
b3cb69c7,direct,desktop,1,44175,IE
f80f4d02,email,desktop,1,43563,DO
307be3b3,direct,desktop,0,43658,US
1b54b7c5,direct,desktop,1,43967,AU
90083efb,direct,desktop,1,43296,US
d71b88a9,direct,desktop,0,43568,NO
028b0d4f,direct,desktop,1,42995,US
fa70794b,direct,desktop,0,42927,ES
ae428ba9,direct,desktop,1,44042,AT
b3f859a0,direct,desktop,1,43795,CA
629fa6d8,direct,desktop,1,43695,US
f21fb6e4,direct,desktop,1,43264,CA
b2b42f46,email,mobile,1,43110,US
b0f03d72,email,desktop,0,44001,NZ
a8e5ee80,direct,desktop,1,44081,EG
e5e2134,direct,desktop,0,43689,EG
1e8b467e,direct,desktop,1,43598,MY
fffb781c,direct,desktop,1,44190,US
830bcccc,direct,desktop,1,43713,IT
ea9b35e0,direct,desktop,1,43877,US
64e9c66a,direct,desktop,0,43535,CA
e9c6619,direct,desktop,1,43780,CA
a68caffb,direct,desktop,0,43110,US
6e49472b,email,desktop,0,43813,US
0200a18b,direct,desktop,1,43627,GB
bc50f7b7,direct,desktop,0,43420,AU
7b2c3d03,direct,desktop,1,43695,GB
945f3583,direct,desktop,1,43666,US
19da8e83,affiliate,unknown,0,43502,CA
9ec45270,email,mobile,0,43307,US
af98a418,direct,desktop,1,44095,GB
98a4223,direct,desktop,0,44227,GB
a0c7d67d,direct,desktop,0,43573,TW
dd488f4f,direct,desktop,1,43553,US
b0536c65,direct,desktop,0,43304,US
339a60fd,direct,desktop,0,43577,FR
a1f8d5cc,direct,desktop,0,43924,BR
b100ad0e,direct,desktop,0,44030,MX
d375d803,direct,desktop,0,43374,GB
78ff1579,direct,desktop,0,43642,SE
8e27dd31,direct,desktop,0,43926,FI
7b8809d7,direct,desktop,1,43911,DE
79818539,direct,desktop,0,43156,FR
29ae675b,direct,desktop,1,43052,ES
7f478616,direct,desktop,1,43484,AR
11c0398c,direct,desktop,1,42828,US
a115cea5,direct,desktop,1,43257,US
dc88df66,direct,desktop,0,43943,CA
47a614dd,direct,desktop,0,43339,MX
41492fbf,direct,desktop,0,43523,MX
5140af22,direct,desktop,1,43675,US
16524256,direct,desktop,0,44065,AU
23780602,direct,desktop,1,42921,US
19520555,direct,desktop,1,43324,IL
27fbf56e,direct,desktop,1,43321,BR
13eae393,direct,desktop,0,43333,US
d0a46042,direct,desktop,0,43925,AU
eaa393cb,direct,desktop,0,43865,US
a39898,direct,desktop,1,44160,US
2e084f44,direct,desktop,1,43770,US
93c8ae56,direct,desktop,1,43821,US
20c5a2ef,direct,desktop,1,43956,US
c5a425,direct,desktop,0,43803,US
f4518db9,direct,desktop,1,43508,US
4f9138ce,direct,desktop,0,43754,IT
d49b4f34,direct,desktop,0,43823,JP
ef0b1740,direct,desktop,1,43511,US
f73ce64b,direct,desktop,0,43220,US
868c8912,direct,desktop,1,42906,DE
15a9c578,direct,desktop,1,43842,MX
3ee12940,direct,desktop,0,43411,US
8ee115c8,affiliate,unknown,1,43645,DK
ecba1db1,affiliate,unknown,1,44156,US
f9f71e9f,direct,desktop,1,43635,GB
1464ca36,direct,desktop,1,43319,SE
64d51dd4,direct,desktop,0,43497,US
46d9e594,direct,desktop,1,43157,US
050927de,email,desktop,1,44124,US
927954,email,desktop,0,43678,US
c87ceb56,direct,desktop,0,43228,US
e586d6c5,social media,tablet,0,43392,GB
3a9106e7,direct,desktop,0,43666,NO
9108352,direct,desktop,0,44114,NO
3e3e380a,direct,desktop,1,43710,US
86ecdfab,direct,desktop,0,43353,US
c9455c28,direct,desktop,0,43350,GB
1ff306da,direct,desktop,0,43850,US
33b1203,email,desktop,1,44241,DE
7c550a91,direct,desktop,1,43775,DE
97ce5437,direct,desktop,1,44055,US
ce56902,direct,desktop,0,43795,US
1f7da757,email,mobile,1,43869,US
15fcb402,direct,desktop,0,42937,KR
9885f644,email,mobile,1,43572,US
44b9c6ef,direct,desktop,0,43568,CO
2c1a1c22,direct,desktop,0,43547,US
dc6784a2,email,desktop,1,43875,US
6781308,email,desktop,1,44162,US
b22ca000,direct,desktop,0,43444,US
2c304b26,direct,desktop,0,43916,IE
c0445d24,direct,desktop,0,43535,US
8d1c7fac,direct,desktop,0,43433,US
40cc658c,direct,desktop,1,43580,AU
82e23be7,direct,desktop,1,43563,GB
7db3011d,direct,desktop,0,43828,IT
4ece5b7c,direct,desktop,0,43641,GB
b0ce3024,email,desktop,1,43652,US
f86720f7,email,mobile,0,43285,US
1c3c7150,email,desktop,0,43777,AR
11d0e4f7,email,desktop,0,43811,US
798a711b,direct,desktop,1,43260,CA
ff46a159,direct,desktop,0,43249,GB
40080d1f,email,desktop,1,43593,RU
b9187a43,email,mobile,1,43651,NZ
6bac7306,email,desktop,0,43725,AU
931ef70b,direct,desktop,0,43923,US
3b83fb2a,email,mobile,1,43463,IE
84f85151,email,desktop,1,43400,US
45ce13ea,direct,desktop,1,44024,CA
2e111f67,direct,desktop,1,44126,GB
cbf5bc7f,direct,desktop,0,44085,ES
d44a643e,direct,desktop,0,43656,DE
2a335f9c,direct,desktop,1,44091,US
e27fd36a,direct,desktop,1,43520,US
eb07830b,direct,desktop,0,43835,CA
60ae8960,social media,tablet,1,43453,US
9d746d5c,direct,desktop,0,43570,US
a54e56f1,direct,desktop,0,43511,MX
7e5f9516,direct,desktop,0,43465,MX
6fc81f33,direct,desktop,1,43165,PR
dd1a7369,direct,desktop,1,43285,BR
b88cae09,direct,desktop,1,43466,US
25acfaa0,direct,desktop,1,43839,ES
99ca1ba5,direct,desktop,0,43514,FR
22531e3d,direct,desktop,1,43875,US
99f2d6c3,direct,desktop,1,43706,US
e4759788,direct,desktop,0,43773,BE
aee1e160,direct,desktop,1,43932,US
e1e7437,direct,desktop,1,43653,US
c8724c62,affiliate,unknown,0,43397,US
231a8a05,direct,desktop,1,43790,RO
6277defd,direct,desktop,1,43851,US
7d355fab,direct,desktop,1,43505,US
c6679ab0,email,desktop,1,43479,JP
e182ac97,direct,desktop,1,43339,US
027ebc57,direct,desktop,1,43714,BR
36c55b2b,direct,desktop,0,43160,US
0d345867,direct,desktop,1,43142,US
6bf70802,direct,desktop,1,43412,US
8b80a92d,direct,desktop,0,43918,IT
20c4942c,direct,desktop,0,43407,US
c7b2cb8a,direct,desktop,0,43624,CA
85d4094b,direct,desktop,0,43584,US
d402199,direct,desktop,0,43867,US
954e2c50,direct,desktop,0,43683,TW
756b5ff1,direct,desktop,1,43732,CA
e7621673,direct,desktop,1,44043,US
3f2ebe5f,direct,desktop,1,42836,DE
7a7291af,email,desktop,1,43622,US
7a9cb1bc,direct,desktop,1,42838,US
716b8658,email,desktop,0,44140,AZ
5cbd5d86,direct,desktop,1,43673,US
9816741e,direct,desktop,1,43388,BR
550bb397,email,desktop,0,44246,US
0bb2185,email,desktop,1,44046,US
18656990,email,mobile,0,43472,US
052c1e82,direct,desktop,0,43648,US
2b4fb703,direct,desktop,1,42875,US
4acedb08,email,mobile,1,43805,US
f80f7517,affiliate,unknown,0,43589,NO
707e9512,direct,desktop,1,43670,US
15ea040e,direct,desktop,1,43763,DK
b695225a,direct,desktop,1,43278,US
e67a1c4d,direct,desktop,0,43264,GB
a95d6a21,direct,desktop,1,43518,UA
de13dccb,direct,desktop,0,43699,IT
ec1cc7bf,email,desktop,1,44094,GB
59396873,direct,desktop,1,43604,PL
5307adda,direct,desktop,1,43503,KR
a5c6ad3f,email,desktop,0,44093,IT
c5aa188e,direct,desktop,0,43305,US
a9b940a5,direct,desktop,0,44153,JP
b941290,direct,desktop,1,43929,JP
8.35E+22,direct,desktop,1,43901,BR
48f56405,direct,desktop,0,43988,US
b489b5e4,direct,desktop,0,43507,GB
a7c48e46,direct,desktop,0,43358,CO
ac1bd9cf,email,desktop,1,43483,PT
98a7e5a3,direct,desktop,1,43366,US
3f07fed7,email,desktop,0,43517,US
900cb521,email,mobile,0,43757,US
44a5e8f3,direct,desktop,0,43332,US
e64e168d,direct,desktop,1,43233,US
31c8454b,direct,desktop,0,42963,US
96b8afd2,direct,desktop,0,43717,DE
6a44fdd6,direct,desktop,1,43635,HK
631c8390,direct,desktop,1,43680,PR
d85d6b6b,direct,desktop,0,43458,IT
90d72183,direct,desktop,1,43896,CH
e3956af3,direct,desktop,1,43226,US
8ff1145c,email,desktop,0,44217,GB
f117246,email,desktop,1,43607,GB
e8169362,direct,desktop,0,43590,CA
b7566b9b,direct,desktop,0,43857,CA
d3e1a54e,direct,desktop,0,43948,US
cc2bcd5b,direct,desktop,1,43411,AU
9cd7bbaf,direct,desktop,0,43747,US
5b836085,direct,desktop,1,43666,US
6cae675f,direct,desktop,0,43586,US
52daa657,direct,desktop,1,43272,NL
56fb7f47,direct,desktop,1,43851,US
757af529,direct,desktop,1,43766,US
c3dfdbc5,direct,desktop,0,43519,CA
5acae164,email,mobile,1,43167,US
dd22bb9b,direct,desktop,0,43786,ES
178c390b,direct,desktop,1,43582,IE
b490c0fd,direct,desktop,0,43597,US
617ec705,direct,desktop,0,43556,US
99a71db6,direct,desktop,0,43240,US
ccc2e57d,direct,desktop,1,44063,US
c2e2765,direct,desktop,0,43947,US
f9eccf39,direct,desktop,0,43533,US
6dde5e0a,direct,desktop,0,43495,BR
c56e9c51,direct,desktop,0,43569,US
092ffabe,email,mobile,1,43578,US
4e9d125b,direct,desktop,1,43289,AU
a7d27346,email,desktop,1,44138,US
78009722,direct,desktop,1,43781,
b74895a6,direct,desktop,1,43857,US
8443f3c5,email,desktop,0,43703,US
fd875e34,direct,desktop,1,43946,US
2ba284b5,direct,desktop,1,44076,CL
a288150,direct,desktop,1,44036,CL
5fd5991f,direct,desktop,0,43685,US
7d76a4ab,direct,desktop,1,43216,US
51702524,email,mobile,1,43970,MX
eb57abfb,direct,desktop,1,43926,US
5141754f,direct,desktop,0,42869,PL
675eb3ad,direct,desktop,0,43439,US
dbacb641,direct,desktop,1,43782,SE
d8b0046a,direct,desktop,1,43770,US
0392cbf4,direct,desktop,1,43764,NO
5687123e,email,mobile,0,43492,IL
a9323468,direct,desktop,1,42943,US
6be3f8fc,unknown,unknown,0,44205,NL
e3f7986,unknown,unknown,1,43684,NL
6bc81eab,direct,desktop,1,43688,CA
09fccef4,direct,desktop,1,43657,US
0dd1138c,direct,desktop,0,43485,US
d6fc567b,direct,desktop,1,43561,US
f425b1cc,direct,desktop,1,44169,US
6ba7c61e,direct,desktop,0,43571,US
c14ee1a5,direct,desktop,1,43881,US
c7219a40,direct,desktop,1,43353,GB
273a5639,social media,tablet,0,43168,US
4642688b,direct,desktop,0,43363,US
acecc487,direct,desktop,1,43576,GB
25a9943a,direct,desktop,0,43536,GB
cda9138e,direct,desktop,1,43817,US
9db239f9,direct,desktop,0,43102,AU
a92fa4cb,email,mobile,0,43418,US
6d618cb9,email,desktop,0,43874,GB
c44b7824,direct,desktop,0,43970,DE
4b73367,direct,desktop,1,43749,DE
5e2f5b35,direct,desktop,1,43291,GB
57d08ab2,direct,desktop,1,43963,GB
a3b173e1,direct,desktop,1,43852,CA
023f8a78,direct,desktop,1,43705,PY
87415b00,direct,desktop,0,43597,US
1920de06,direct,desktop,1,43777,US
25bfe4ea,direct,desktop,1,43278,US
0e58a8a4,direct,desktop,1,43641,RO
72ee5cd7,direct,desktop,0,43610,US
dac63a0e,direct,desktop,0,43670,US
2e7fcc7a,direct,desktop,1,44127,AR
f4197dae,direct,desktop,0,44028,IN
84ceaba7,direct,desktop,0,43230,RU
a0905c5c,affiliate,unknown,1,43292,PL
b1b3e1b6,direct,desktop,1,43909,US
6429fa5f,direct,desktop,1,43361,US
d9c8fb26,direct,desktop,0,43507,US
3f61b537,email,desktop,0,44086,BR
ea28893c,direct,desktop,0,43532,IN
7ea41895,direct,desktop,0,43470,US
ad1bee35,direct,desktop,0,43203,US
c016ee8b,direct,desktop,0,44061,US
54a5106c,email,desktop,0,43881,US
1d21781b,direct,desktop,0,43751,GB
67f8050b,direct,desktop,0,,GB
1881d077,direct,desktop,1,43159,US
adc6a1aa,direct,desktop,1,43756,JP
41bf9829,direct,desktop,1,43531,DE
1fb59039,email,desktop,0,43839,US
16b7e334,direct,desktop,0,43747,US
fc72c5e0,direct,desktop,1,43574,US
e13b3b1c,affiliate,unknown,0,43996,US
eab6f978,direct,desktop,1,43624,US
29943692,direct,desktop,0,44190,US
da5cddb8,direct,desktop,0,43840,CR
635a76f9,affiliate,unknown,1,43084,
4415212d,direct,desktop,0,43528,US
68e8a0af,direct,desktop,0,43174,US
5afcf1f8,direct,desktop,1,43680,TR
86b127c5,email,mobile,1,43402,US
6e6dbb75,direct,desktop,0,43649,LK
45221a41,direct,desktop,0,43545,DE
eec27c74,direct,desktop,1,43488,US
2187d199,direct,desktop,1,43445,US
29faba7e,direct,desktop,1,43887,JP
705bc664,direct,desktop,1,43704,US
0158091b,direct,desktop,1,43099,US
b7b7000e,direct,desktop,1,43712,GB
e6cd3770,direct,desktop,1,43214,CH
27eaa437,direct,desktop,1,43413,TR
969b8ed5,direct,desktop,1,43160,RU
cdbe4f85,direct,desktop,1,43531,US
6f06d43f,direct,desktop,1,43658,CA
ac6202a0,direct,desktop,1,43344,NL
d630b332,direct,desktop,1,43452,LU
b7ce0150,email,mobile,1,43760,JP
ed38ab23,direct,desktop,0,43387,MX
882f43e6,email,desktop,0,43935,KE
3e3eebc6,email,mobile,0,43728,US
2a200008,direct,desktop,1,43840,FR
ab6e0474,direct,desktop,0,43654,BR
7affa78e,email,desktop,0,43455,US
3f7ca91e,affiliate,unknown,1,44136,US
01068f2c,direct,desktop,0,43465,GB
774c7f4c,direct,desktop,0,43717,PL
08c63312,email,desktop,0,43801,US
ccd9ff8f,unknown,unknown,0,44150,US
062e43dd,email,desktop,0,43517,US
0003cba8,direct,desktop,1,43436,US
95cf680a,direct,desktop,1,43983,US
a2e6368d,direct,desktop,1,43402,DE
fd0ed3f8,direct,desktop,1,43432,BD
0f786f59,direct,desktop,1,43174,US
1cf973ec,affiliate,unknown,1,43623,BE
9bad277c,direct,desktop,1,43533,US
ad21201,direct,desktop,0,44000,US
c6396254,email,desktop,1,44058,AU
3969396,email,desktop,1,44087,AU
ebdfd2ad,direct,desktop,0,43893,BR
399365d7,email,desktop,1,43572,IE
7dc97b15,direct,desktop,0,43035,AU
d0241ad5,direct,desktop,1,43932,GB
36a8425e,email,desktop,0,43507,US
f88ee8ab,direct,desktop,1,43013,US
229ab8fc,social media,tablet,0,43516,JP
c6228ec7,direct,desktop,1,44072,PL
1e20d2e6,direct,desktop,1,43508,JP
da416df8,direct,desktop,0,43273,US
0a4bcd96,direct,desktop,1,43394,IE
e43cbfc4,direct,desktop,0,43146,ES
193fde63,direct,desktop,1,44049,US
9ee781da,email,mobile,0,43302,US
2e8643b6,direct,desktop,0,43180,DE
0e730a71,direct,desktop,1,43489,US
a5215da9,direct,desktop,0,43733,US
d3877768,direct,desktop,1,44134,US
abe72fbd,direct,desktop,0,43761,US
489aa1ea,social media,tablet,1,43969,US
b1456165,direct,desktop,1,43194,BD
975469a9,direct,desktop,0,44073,US
4c082922,direct,desktop,1,42787,CA
96082520,direct,desktop,1,43226,MU
376fb1b5,direct,desktop,0,43136,US
191da294,direct,desktop,1,43075,DE
928674a2,direct,desktop,1,43713,ES
754e705d,direct,desktop,0,44199,US
aed1533e,direct,desktop,0,43654,IN
87376106,direct,desktop,0,43733,IN
c466c8bd,direct,desktop,1,44084,US
14af1903,direct,desktop,1,44071,US
defc341f,direct,desktop,0,43210,AU
6fa30bae,direct,desktop,0,43950,US
6398c8a9,direct,desktop,1,44060,CA
9176a2a9,direct,desktop,1,43992,SA
37cf6bef,direct,desktop,1,43603,US
6880fb85,email,desktop,0,43734,AU
8619bba7,direct,desktop,0,43161,IN
1a9effb4,direct,desktop,0,43349,CA
de347998,direct,desktop,1,43799,IL
347620,direct,desktop,0,43685,IL
c3f807e1,unknown,unknown,1,43668,US
ab5f7a49,direct,desktop,0,43370,US
9c0922ae,email,mobile,1,43682,US
4f9e7612,direct,desktop,1,43795,GB
d72ed37e,direct,desktop,0,43638,IT
00c6f516,email,desktop,1,43522,US
63a5a5a9,direct,desktop,1,43254,CA
76f6527a,email,desktop,1,43636,PE
7b69dac1,direct,desktop,0,43264,US
f704b2de,direct,desktop,1,43610,MX
f13e4618,direct,desktop,1,43155,US
e4156154,direct,desktop,0,43252,PH
67d21b2e,direct,desktop,0,43774,US
4a8b1053,direct,desktop,1,43754,US
1bc526ae,direct,desktop,0,43701,US
8dd71ca6,direct,desktop,0,43853,US
cc7461bc,direct,desktop,0,44207,PL
be86383a,direct,desktop,0,44079,US
9787cfb1,direct,desktop,1,43787,US
c021e058,direct,desktop,0,43473,US
3c56eee5,direct,desktop,0,43401,US
6488a0f1,direct,desktop,1,43548,AR
b1e95d79,direct,desktop,1,43333,US
28edefea,direct,desktop,1,43857,US
9d69f7a7,direct,desktop,1,43247,CY
c116325e,direct,desktop,1,43637,MX
af330b9e,direct,desktop,1,43466,US
8861b1f6,direct,desktop,0,44180,US
2d49ef27,affiliate,unknown,1,43372,ES
3799568c,direct,desktop,0,42864,US
8c5bc9b5,direct,desktop,0,44111,US
cc0ef5e4,direct,desktop,0,44022,US
6e79c504,email,mobile,1,43166,GB
c81af59f,email,desktop,0,44101,CL
463719be,direct,desktop,0,44067,US
b277824b,direct,desktop,1,43547,GB
f2f956e7,direct,desktop,0,44111,US
0afc4b4a,direct,desktop,0,43382,DE
5eb51bf0,email,mobile,1,43933,US
8926c0c5,direct,desktop,1,42966,DE
e732655d,direct,desktop,1,43486,US
78a2d5f1,direct,desktop,1,43224,AU
a6ab46a0,direct,desktop,0,43694,US
8c5b6236,email,desktop,0,43687,US
4115de67,email,mobile,1,43174,US
73f2dc18,direct,desktop,1,43860,GB
82f1489b,direct,desktop,1,44084,
661c6119,direct,desktop,1,43905,AE
3cd5e001,direct,desktop,0,43305,US
ec0cfc83,direct,desktop,0,43857,US
788bdd85,direct,desktop,0,43649,US
a9302c87,direct,desktop,1,43795,TR
3029632,direct,desktop,0,44124,TR
09822c16,email,desktop,0,44085,US
be9000a2,direct,desktop,0,43380,US
7f817ac7,email,desktop,0,43782,US
fd469fb2,direct,desktop,0,43690,IE
6869e977,direct,desktop,1,43484,GB
8ab8aa86,direct,desktop,1,43567,CA
2e70340c,email,mobile,0,43477,AR
637b6e34,email,mobile,1,43441,AU
1fc5b0f7,email,desktop,0,43994,US
5d1018ae,direct,desktop,1,43879,SG
78e06850,direct,desktop,0,43030,US
cd7dd80a,affiliate,unknown,0,43877,US
f88d813b,email,mobile,1,43384,US
e365ecca,direct,desktop,0,44198,FR
7ae42764,direct,desktop,1,43559,US
39abea9e,direct,desktop,1,43449,AU
cc0d4fe2,direct,desktop,0,43582,US
254d86be,direct,desktop,0,43371,CH
2b3c2027,direct,desktop,0,43619,US
cbac1cfd,direct,desktop,1,43630,GB
ac7a32ee,direct,desktop,1,43357,US
a43d1433,direct,desktop,0,43449,JP
6c5bb0e7,direct,desktop,0,43968,SG
49cc2484,direct,desktop,1,43983,JP
d4ef33c6,direct,desktop,0,43378,US
73cfe8da,direct,desktop,1,43456,US
68331a84,social media,tablet,1,43465,AU
b21596e8,direct,desktop,1,43607,MX
b6aaf4db,direct,desktop,0,43573,AU
6c1a3b6a,direct,desktop,1,43593,SE
ffafa2a5,direct,desktop,1,44029,US
b0ca112b,direct,desktop,0,43164,UA
a210d29c,direct,desktop,1,43196,US
54110081,direct,desktop,0,43515,US
c41cc161,direct,desktop,0,43614,US
1cc7847,direct,desktop,0,43824,US
16ef0806,direct,desktop,1,43371,GB
2df5b5bf,direct,desktop,1,43596,AU
5a702259,direct,desktop,0,43553,GB
4bd7837d,social media,tablet,0,43221,US
2d6478ea,direct,desktop,0,43071,AU
627815f9,direct,desktop,1,43746,NL
4897f8ea,direct,desktop,1,43794,US
29d99aef,email,desktop,0,43547,GB
08dc39e0,direct,desktop,1,43321,EE
af979d6c,direct,desktop,1,43713,SK
26d76239,affiliate,unknown,1,43567,IE
41427fa1,direct,desktop,1,43836,FR
3c1a4831,direct,desktop,1,43699,IT
a39664c6,email,mobile,0,43367,US
7fa4471a,direct,desktop,0,43685,IT
910b8d6d,direct,desktop,1,43373,AU
c2e2e7bb,affiliate,unknown,1,43413,FR
d7f7775a,direct,desktop,1,43634,US
91b3c54a,direct,desktop,0,43532,US
7fc15957,direct,desktop,1,43777,US
3f073e3c,direct,desktop,1,43520,US
9ab8bf94,direct,desktop,0,43675,SK
1217214e,email,desktop,0,43756,US
fb1a960c,direct,desktop,1,43689,US
ff81bcef,direct,desktop,0,43648,GB
60f8b443,direct,desktop,1,43473,GB
ca67320b,direct,desktop,1,43526,BR
6474a76d,email,desktop,1,44052,US
585537d9,email,desktop,1,43708,US
d072ce4e,direct,desktop,1,43935,DE
5a16e688,direct,desktop,0,43665,CH
5c0d6f58,direct,desktop,1,43206,RU
3f6e67c4,direct,desktop,0,44069,AU
b5b5829c,social media,tablet,0,44006,US
d3b70ee6,affiliate,unknown,0,43988,ZA
94e45b98,email,mobile,1,43591,GB
4967b620,direct,desktop,0,43912,PL
b1437587,affiliate,unknown,1,43477,
161cfd7d,direct,desktop,1,43700,DE
699a2052,direct,desktop,1,43934,AU
5227cd1d,direct,desktop,1,43136,DE
d5c179e2,direct,desktop,0,43828,US
53b79d62,direct,desktop,0,43056,DE
623d1eb0,direct,desktop,0,43480,BE
4682f645,direct,desktop,1,43499,DE
8070c9f8,email,desktop,1,43404,JP
406c692f,direct,desktop,0,43867,RU
519c28e4,direct,desktop,1,43481,KE
8f034d1f,direct,desktop,1,43961,US
6dc6c8b8,direct,desktop,1,43654,GB
cd933ab7,direct,desktop,1,44028,DE
cc82ea85,direct,desktop,1,44031,CA
ff7b8d51,direct,desktop,1,44065,US
c0be19c3,direct,desktop,0,43562,US
4db9b917,direct,desktop,1,43406,GB
f03cbf4a,direct,desktop,1,43761,US
e08db897,direct,desktop,0,44185,GB
faeca661,email,mobile,1,43543,US
50838a7e,direct,desktop,0,43286,DK
e7645516,direct,desktop,1,43747,NL
f13a5ac2,email,desktop,1,43930,NG
7a05b9ed,,,1,43607,DE
afa207c7,direct,desktop,0,44203,GB
a204820,direct,desktop,1,43922,GB
9873c24d,direct,desktop,1,44082,US
b5b5d62f,direct,desktop,1,43591,US
79082647,direct,desktop,1,43101,ES
32aeb867,direct,desktop,1,43929,AU
f1654eb4,direct,desktop,0,43787,FR
bc9e46fd,direct,desktop,1,43417,US
04eeb8c0,direct,desktop,1,43712,US
2ca457de,direct,desktop,1,43342,US
45d475a0,direct,desktop,1,43553,NL
5c217555,direct,desktop,1,43743,US
63f6c52d,direct,desktop,1,43352,SE
88b02578,direct,desktop,1,43406,CA
b169838f,direct,desktop,0,44012,US
f1b96346,email,desktop,0,43719,EC
86811dbd,direct,desktop,0,43850,US
433f7f1f,direct,desktop,1,43520,US
716d84ed,direct,desktop,1,43292,US
46f18f44,direct,desktop,0,43209,US
dff31285,email,desktop,0,43551,US
3bc6d728,direct,desktop,1,43501,US
c311a933,direct,desktop,1,44026,GB
11a1254,direct,desktop,0,44167,GB
2424ce79,direct,desktop,0,44078,US
dec0a87d,direct,desktop,0,43206,GB
89e4dce6,email,mobile,0,43570,FR
deca750b,direct,desktop,0,43411,AU
8daa017f,direct,desktop,0,44112,US
b24e4244,direct,desktop,1,42873,IT
c9556e19,email,mobile,0,42998,US
