ORDER_ID,PURCHASE_TS,SHIP_TS,DELIVERY_TS,REFUND_TS
f5083c57b9d12245,2021/1/11,2021/1/13,2021/1/23,2022/7/4
f5083c57b9d12246,2021/1/11,2021/1/12,2021/1/16,
f510ef02dd6106620,2020/4/14,2020/4/17,2020/4/25,
f5176a3f0ba95189,2020/11/9,2020/11/10,2020/11/19,
f520a7e59ad99162,2020/8/29,2020/9/2,2020/9/6,
f538f9ad0ac788,2021/1/1,2021/1/4,2021/1/12,2022/5/20
f539e70b2e692253,2020/10/15,2020/10/18,2020/10/26,
f53b3bf750743025,2019/3/16,2019/3/21,2019/3/31,
f53da7ae3f230640,2019/11/13,2019/11/14,2019/11/22,
f541560c1ea45277,2019/5/2,2019/5/7,2019/5/11,
f543bdad61439770,2021/1/12,2021/1/16,2021/1/19,
f54f3f00fc457280,2019/8/16,2019/8/17,2019/8/20,
f550f922e9e47646,2020/11/30,2020/12/4,2020/12/7,
f55420de11c31057,2020/7/27,2020/8/1,2020/8/14,
f55457f1e9f100851,2019/5/15,2019/5/19,2019/5/23,
f554bcd244a16639,2020/3/14,2020/3/19,2020/4/1,2022/3/29
f558c6a739f20000,2021/1/8,2021/1/12,2021/1/17,
f55d61e086048417,2020/9/6,2020/9/11,2020/9/18,
f55db7e3e923717,2019/2/3,2019/2/6,2019/2/16,
f55de73ad2077826,2020/9/15,2020/9/17,2020/9/28,2022/8/28
f55ff6eeea397500,2019/9/2,2019/9/3,2019/9/16,
f5620b2af7219158,2019/3/16,2019/3/18,2019/3/21,
f5655df0a0863778,2020/2/14,2020/2/17,2020/2/21,
f5663fb0be186910,2021/1/12,2021/1/16,2021/1/29,
f566cb7551a47886,2019/8/13,2019/8/16,2019/8/26,
f5677d1c45426871,2020/9/28,2020/10/3,2020/10/13,
f5708da1d1073036,2020/2/27,2020/3/2,2020/3/9,
f576c71dbc190468,2019/11/5,2019/11/7,2019/11/12,
f57867024f977858,2020/4/21,2020/4/25,2020/5/8,
f57a03f65c8100196,2020/3/31,2020/4/1,2020/4/10,
f57de8c1aa157863,2020/11/22,2020/11/25,2020/12/2,
f57de96ac3e28226,2020/7/25,2020/7/30,2020/8/5,
f57f81fdfdd20064,2020/10/26,2020/10/29,2020/11/12,2022/2/14
f580e36df8e72684,2019/9/15,2019/9/18,2019/9/25,
f587a0ebdc381834,2021/1/10,2021/1/13,2021/1/24,2025/10/8
f587a0ebdc381835,2021/1/10,2021/1/11,2021/1/18,
f589eaa770e52548,2020/10/5,2020/10/6,2020/10/10,2023/7/25
f592a5d4af328776,2020/11/4,2020/11/6,2020/11/13,2024/7/14
f594c32eb083593,2020/5/13,2020/5/14,2020/5/19,
f5955617ec351094,2021/2/11,2021/2/16,2021/2/22,
f59b646f2376610,2021/2/20,2021/2/24,2021/2/27,
f59e579447486529,2021/1/31,2021/2/2,2021/2/16,
f5a2e73ede1104889,2021/2/11,2021/2/14,2021/2/25,
f5a30ed5fe05627,2020/8/14,2020/8/19,2020/8/25,
f5a46cd24b33161,2020/3/13,2020/3/18,2020/3/29,
f5a6af00fbe79271,2020/11/11,2020/11/12,2020/11/24,
f5a9558963763485,2021/2/19,2021/2/22,2021/2/26,
f5ac16682ac68901,2020/6/22,2020/6/26,2020/7/8,
f5b0b563293106889,2020/5/18,2020/5/23,2020/6/1,
f5b0e67811e9379,2019/10/11,2019/10/14,2019/10/25,
f5b1973ab6b14847,2019/11/23,2019/11/25,2019/11/28,
f5b481bbb3265810,2021/2/25,2021/3/2,2021/3/10,
f5b68d4ffc483865,2021/2/5,2021/2/10,2021/2/21,
f5b6abd93ee99649,2020/9/26,2020/10/1,2020/10/14,
f5b8c7eb4a226293,2020/11/15,2020/11/18,2020/11/29,
f5b9c7df45453717,2019/5/12,2019/5/14,2019/5/22,
f5bd774f3c587934,2020/8/29,2020/8/31,2020/9/7,2022/8/27
f5bddd6a6ff25122,2021/2/7,2021/2/11,2021/2/14,
f5bf5fd3ad9105026,2019/4/7,2019/4/12,2019/4/26,
f5c0674b10317029,2020/10/30,2020/11/1,2020/11/9,
f5c07b7231683837,2021/1/5,2021/1/8,2021/1/15,2023/1/15
f5c07b7231683838,2021/1/5,2021/1/9,2021/1/15,2023/1/15
f5c5808b11115334,2019/9/29,2019/10/3,2019/10/15,
f5c5808b11115335,2019/9/29,2019/10/2,2019/10/6,
f5c6fb582d092212,2019/10/18,2019/10/20,2019/10/29,
f5c909c771a7223,2019/2/2,2019/2/5,2019/2/10,
f5d621b8aab96401,2019/4/21,2019/4/24,2019/5/8,
f5d62a6799213250,2020/9/5,2020/9/6,2020/9/14,2022/7/19
f5d79b5427967168,2020/7/19,2020/7/23,2020/8/1,2022/6/24
f5d7e6d718c21855,2019/4/11,2019/4/13,2019/4/16,2021/4/26
f5d848edc6c8948,2020/4/25,2020/4/26,2020/5/9,
f5d8954bb8569922,2021/1/16,2021/1/21,2021/1/25,
f5d8954bb8569923,2021/1/16,2021/1/17,2021/1/28,
f5db64443b389305,2020/12/4,2020/12/6,2020/12/9,
f5e352ef84d72859,2020/11/28,2020/12/3,2020/12/12,
f5e4ea4529b32400,2021/1/21,2021/1/25,2021/1/28,2024/4/21
f5e5235202a75134,2019/2/24,2019/2/28,2019/3/6,
f5e789595a364088,2020/10/15,2020/10/19,2020/10/31,
f5e7ab135f833813,2019/2/20,2019/2/21,2019/3/6,
f5e87a7bbd62535,2020/3/24,2020/3/28,2020/4/10,
f5eac94a15b25437,2019/9/16,2019/9/19,2019/9/25,
f5eadb1147613183,2019/3/14,2019/3/19,2019/3/22,
f5ed9f3cfdf62161,2020/6/15,2020/6/17,2020/6/25,
f5f247088c250317,2021/2/10,2021/2/14,2021/2/28,
f5f51a5004174101,2021/2/6,2021/2/9,2021/2/23,2023/2/8
f5f60df714e2319,2021/1/13,2021/1/18,2021/1/29,
f5f6a06360683155,2020/12/11,2020/12/15,2020/12/24,
f5f80c4c4f511462,2021/2/23,2021/2/25,2021/3/6,
f5fa261924594253,2019/11/10,2019/11/15,2019/11/27,
f5fa58921ea48130,2020/5/18,2020/5/23,2020/5/30,
f5fbd2bba4943142,2021/1/21,2021/1/24,2021/2/5,
f5fbfaf4c9661674,2021/1/4,2021/1/5,2021/1/9,2022/1/9
f5fc774556525610,2020/12/13,2020/12/18,2020/12/30,2024/7/21
f5fc774556525611,2020/12/13,2020/12/15,2020/12/19,
f5febcfcfce45102,2021/2/8,2021/2/12,2021/2/23,2023/1/14
f607913896257055,2019/4/1,2019/4/2,2019/4/16,
f6088e0c63213834,2020/8/18,2020/8/20,2020/8/30,2022/4/18
f609e8f9e4293909,2021/2/24,2021/2/25,2021/3/2,
f60b46931e583000,2021/1/21,2021/1/25,2021/2/1,
f60d2e38edb72661,2020/7/15,2020/7/16,2020/7/22,
f611c586f3665995,2020/6/14,2020/6/19,2020/6/23,
f6161b033b575767,2019/5/25,2019/5/30,2019/6/13,
f617da8d60a35330,2021/1/7,2021/1/8,2021/1/18,
f6186c9ac4a90902,2020/9/23,2020/9/26,2020/10/4,
f6195d694b23487,2021/2/25,2021/2/28,2021/3/10,
f61fe4bdc6643161,2019/4/24,2019/4/25,2019/5/7,
f6283cee8d250962,2020/10/9,2020/10/13,2020/10/21,
f6392a0fef452749,2020/6/2,2020/6/6,2020/6/13,
f641361a474104376,2020/11/30,2020/12/4,2020/12/18,
f64669bced0101960,2019/11/5,2019/11/6,2019/11/9,
f64a82836f496337,2020/2/10,2020/2/13,2020/2/20,
f64d6b4288a44804,2019/11/15,2019/11/18,2019/11/28,
f64e2e0145033148,2020/11/19,2020/11/24,2020/11/30,2022/12/29
f64e2e0145033149,2020/11/19,2020/11/20,2020/11/29,2022/12/29
f65937ed3c614312,2020/4/16,2020/4/21,2020/4/24,
f65a62386cd60231,2020/7/30,2020/7/31,2020/8/13,
f65a62386cd60232,2020/7/30,2020/8/2,2020/8/16,
f65ccefc4f186361,2021/1/20,2021/1/22,2021/2/4,
f65fcb290d780654,2020/12/13,2020/12/16,2020/12/27,
f6638abccbf64175,2020/8/11,2020/8/16,2020/8/23,
f6683781ccc81363,2020/10/22,2020/10/26,2020/10/30,
f668396833964470,2020/4/15,2020/4/20,2020/4/24,
f66842e3c6227430,2020/4/21,2020/4/26,2020/5/2,
f6697fc917343495,2021/2/4,2021/2/7,2021/2/17,2023/1/18
f66afa6537d75390,2019/4/3,2019/4/6,2019/4/17,
f66d499749d19544,2020/4/22,2020/4/27,2020/5/1,
f6711b95d4e66553,2019/10/15,2019/10/19,2019/10/25,
f671799d36681754,2020/5/30,2020/5/31,2020/6/3,
f67367e0d0574236,2020/7/21,2020/7/26,2020/8/6,
f679f67631236351,2019/11/16,2019/11/20,2019/11/27,
f680e63090457945,2021/1/23,2021/1/28,2021/2/6,
f6829af399721338,2019/8/11,2019/8/16,2019/8/29,
f682f148c5325508,2019/3/18,2019/3/21,2019/3/26,
f684a3fb51259625,2021/1/13,2021/1/14,2021/1/25,
f68852796a986221,2020/12/15,2020/12/20,2020/12/29,2023/1/14
f68a1044b5047667,2019/9/17,2019/9/18,2019/9/29,
f68d487b02f84630,2020/12/22,2020/12/27,2020/12/31,2023/2/17
f68d487b02f84631,2020/12/22,2020/12/24,2021/1/2,2023/2/17
f68e400de7231502,2021/1/5,2021/1/9,2021/1/16,2023/3/2
f68e400de7231503,2021/1/5,2021/1/6,2021/1/12,
f6909a9cb1e75613,2021/1/12,2021/1/17,2021/1/24,2021/8/29
f6909a9cb1e75614,2021/1/12,2021/1/13,2021/1/17,2023/11/11
f6947f224cf102689,2020/11/23,2020/11/25,2020/12/2,2022/10/29
f6963aeeabb7517,2019/5/2,2019/5/3,2019/5/16,
f696df2acfb41271,2020/6/7,2020/6/9,2020/6/15,
f6972092dd458255,2019/6/21,2019/6/26,2019/7/10,
f699109e78c97665,2020/12/7,2020/12/9,2020/12/23,2025/2/2
f69c6e7e4b951593,2019/10/27,2019/10/28,2019/11/6,
f69fb7407bc70632,2020/2/10,2020/2/12,2020/2/25,
f6a28ba310059623,2021/1/29,2021/2/1,2021/2/4,
f6a31a744d529418,2019/1/22,2019/1/27,2019/2/8,
f6a4311f74349802,2021/1/31,2021/2/1,2021/2/7,
f6a657e394755792,2020/12/26,2020/12/27,2021/1/4,
f6abf55a0c144149,2020/3/20,2020/3/23,2020/4/6,
f6ad5b4eceb27651,2020/6/28,2020/7/2,2020/7/10,2022/6/10
f6b404964a399730,2021/1/15,2021/1/18,2021/2/1,2023/3/15
f6b404964a399731,2021/1/15,2021/1/20,2021/1/27,2023/3/15
f6b8cdfd8d851554,2020/9/27,2020/9/30,2020/10/9,
f6bd132828e71704,2021/2/13,2021/2/17,2021/2/22,
f6bd58ad0666909,2020/12/29,2021/1/3,2021/1/12,2024/11/26
f6bf3ff56e280675,2020/2/25,2020/2/27,2020/3/3,2022/2/6
f6c42e919ca54473,2021/1/26,2021/1/29,2021/2/8,
f6c466f1d98106985,2019/12/2,2019/12/5,2019/12/15,
f6c46f63f1345057,2019/12/5,2019/12/7,2019/12/19,
f6c4cdfceb558911,2021/1/4,2021/1/6,2021/1/13,2025/9/30
f6c55f023c721811,2020/5/18,2020/5/21,2020/5/28,
f6c633881f943070,2019/1/16,2019/1/21,2019/2/4,
f6c9a94ecf516005,2021/1/21,2021/1/23,2021/1/27,
f6cd8ca448b40599,2020/4/16,2020/4/21,2020/4/30,2022/3/19
f6cdccdbcaf51704,2019/8/18,2019/8/22,2019/9/1,
f6d0313ded686809,2020/8/9,2020/8/14,2020/8/19,
f6d0b883386105024,2019/2/23,2019/2/28,2019/3/6,
f6d4399f98096062,2021/1/7,2021/1/9,2021/1/18,
f6d47565fb452509,2020/4/13,2020/4/16,2020/4/25,
f6d760af13626340,2020/5/7,2020/5/8,2020/5/20,
f6da3e9834a86217,2020/9/19,2020/9/21,2020/9/26,2022/9/6
f6e4037203518071,2020/6/20,2020/6/25,2020/7/6,
f6e5906061920504,2020/12/14,2020/12/15,2020/12/25,
f6e6c0c480986075,2021/1/26,2021/1/30,2021/2/6,
f6eaa59936573077,2020/9/5,2020/9/8,2020/9/11,
f6eaa59936573079,2020/9/5,2020/9/9,2020/9/23,
f6efb1256e569510,2019/11/13,2019/11/16,2019/11/25,
f6f38ddcb1446762,2020/7/15,2020/7/18,2020/7/29,
f6f45a4395132859,2020/8/14,2020/8/15,2020/8/25,
f6f531266af89861,2019/5/14,2019/5/18,2019/5/26,2021/6/20
f6f753581c649739,2020/6/13,2020/6/18,2020/6/29,
f6fa72cd09244963,2020/5/14,2020/5/17,2020/5/26,
f6ffbd7ffc975455,2020/8/11,2020/8/12,2020/8/17,2025/2/5
f6ffce5d39077388,2020/5/27,2020/6/1,2020/6/10,
f70246871af46644,2020/6/21,2020/6/23,2020/7/6,
f70391774b4107980,2020/7/27,2020/7/29,2020/8/6,
f7046eb9d0574923,2019/2/28,2019/3/1,2019/3/4,
f704d098c6268531,2019/11/25,2019/11/27,2019/12/8,
f708ca39fe21424,2021/2/14,2021/2/18,2021/2/25,
f70af54bc5183051,2021/2/20,2021/2/23,2021/3/7,
f71022091f812344,2019/9/29,2019/10/2,2019/10/7,
f71022091f812345,2019/9/29,2019/10/4,2019/10/14,
f715f2e586a21616,2019/6/18,2019/6/23,2019/6/30,
f718317bb1d39538,2020/4/25,2020/4/28,2020/5/5,
f719362163e33716,2019/4/2,2019/4/5,2019/4/12,
f71cd7a48fa21380,2019/8/27,2019/8/30,2019/9/8,
f71edec8d6842697,2020/7/21,2020/7/22,2020/7/27,
f7226ef5d1832395,2020/1/24,2020/1/29,2020/2/1,
f722f321e1c19934,2020/11/5,2020/11/9,2020/11/15,
f728d2770266645,2019/3/19,2019/3/20,2019/3/31,
f72a716a25174410,2021/1/31,2021/2/3,2021/2/6,
f72fbe44c1518734,2020/3/26,2020/3/30,2020/4/12,2022/4/30
f73006e340529495,2020/3/20,2020/3/24,2020/3/31,2022/4/10
f7322aeb61427342,2020/9/30,2020/10/2,2020/10/15,2021/5/2
f73268a7d0469210,2020/4/7,2020/4/12,2020/4/25,
f733ae1437f54514,2021/1/27,2021/1/28,2021/2/4,
f7351055c6e61502,2019/10/25,2019/10/28,2019/11/11,
f73ac97a19c82526,2020/9/16,2020/9/20,2020/9/30,
f73adc714d091256,2019/7/19,2019/7/24,2019/8/3,
f740296551d61791,2020/3/15,2020/3/16,2020/3/27,2022/4/28
f745f7f2a1554561,2020/9/26,2020/9/29,2020/10/5,2022/2/27
f745f7f2a1554562,2020/9/26,2020/9/27,2020/10/3,
f7468e31b2228550,2020/8/7,2020/8/12,2020/8/22,2025/6/24
f746df90b5665424,2020/8/14,2020/8/15,2020/8/28,2022/7/18
f74bfac143210393,2020/10/31,2020/11/2,2020/11/5,
f74dd5f0478106098,2020/7/14,2020/7/17,2020/7/23,
f74e5fd45c2107895,2020/6/16,2020/6/19,2020/6/24,
f74ed11556e42172,2019/12/1,2019/12/3,2019/12/16,
f75372161a085563,2019/3/14,2019/3/17,2019/3/20,
f7537f099c543460,2020/9/2,2020/9/6,2020/9/11,
f75437b660538655,2020/8/23,2020/8/24,2020/9/3,
f754ce58cf888041,2021/1/29,2021/1/30,2021/2/11,2022/7/17
f754ce58cf888042,2021/1/29,2021/1/30,2021/2/8,
f75895aa30c39369,2020/3/10,2020/3/15,2020/3/28,
f7613bdcc4c40213,2019/5/18,2019/5/23,2019/5/30,
f763e27821128748,2021/2/21,2021/2/24,2021/3/7,
f763ed6b6a876971,2020/12/7,2020/12/12,2020/12/15,
f7646257a0689392,2021/1/13,2021/1/16,2021/1/25,
f7646257a0689393,2021/1/13,2021/1/18,2021/1/29,
f7678fbd64a63108,2020/7/27,2020/7/30,2020/8/13,
f768a7c118732681,2020/10/20,2020/10/23,2020/11/4,
f76cd385a4b75130,2020/6/8,2020/6/12,2020/6/21,
f76feb0d33e12008,2019/10/21,2019/10/22,2019/11/4,
f77aebde10c45576,2021/1/19,2021/1/23,2021/1/30,2022/12/6
f77aebde10c45577,2021/1/19,2021/1/21,2021/1/25,2022/12/6
f77baf5885536260,2019/10/2,2019/10/3,2019/10/8,
f77bd59c33690267,2020/11/22,2020/11/26,2020/12/2,2024/4/7
f77c8cfaf8336892,2019/9/26,2019/9/29,2019/10/11,
f786cc6473742628,2020/8/10,2020/8/12,2020/8/23,
f787e3467c631593,2021/1/9,2021/1/11,2021/1/22,2023/1/9
f7880253f1654834,2020/9/23,2020/9/28,2020/10/10,
f788ea5577629147,2020/5/17,2020/5/20,2020/5/27,
f78a69de1a536063,2020/5/5,2020/5/8,2020/5/15,
f78caab1ce860739,2020/11/7,2020/11/12,2020/11/22,
f78f5d3846247368,2020/5/17,2020/5/19,2020/5/23,
f78f72e238086838,2021/1/15,2021/1/19,2021/1/25,
f79065f9ce586374,2020/7/27,2020/8/1,2020/8/6,
f791434c91e107879,2021/2/17,2021/2/20,2021/3/6,2023/6/23
f7923c9fa0b81628,2020/12/31,2021/1/3,2021/1/8,2023/3/26
f7945ab92e434529,2020/1/29,2020/2/2,2020/2/13,
f7950374788101537,2020/6/7,2020/6/9,2020/6/19,
f79c66642eb94952,2021/1/16,2021/1/18,2021/1/31,
f79d49e9dbc106017,2019/9/8,2019/9/13,2019/9/20,2021/8/17
f79e31cb60e35668,2019/10/12,2019/10/14,2019/10/20,
f7a0089872297756,2020/9/29,2020/10/1,2020/10/4,
f7a22e461cf101957,2020/11/18,2020/11/20,2020/11/25,
f7a22e461cf101958,2020/11/18,2020/11/23,2020/12/1,
f7a41a28fdc24835,2020/12/4,2020/12/6,2020/12/16,2022/9/22
f7a57f8b70552131,2020/12/28,2020/12/30,2021/1/8,
f7a8867a2e974429,2021/2/6,2021/2/9,2021/2/17,
f7aa9632c3f64510,2021/1/11,2021/1/16,2021/1/26,
f7aa9632c3f64511,2021/1/11,2021/1/16,2021/1/27,
f7ad9fe779176973,2019/5/9,2019/5/10,2019/5/22,
f7aedb41c992095,2019/3/25,2019/3/29,2019/4/6,
f7b5935bf2623581,2020/11/22,2020/11/27,2020/12/8,
f7bac7fe757102023,2020/8/30,2020/9/3,2020/9/11,
f7bd7623b5e79858,2019/6/20,2019/6/22,2019/6/25,
f7be96cb9175136,2020/12/21,2020/12/26,2021/1/3,
f7c1d97ca2421071,2019/1/17,2019/1/20,2019/1/31,
f7c4c1a9b5431340,2019/7/2,2019/7/6,2019/7/9,
f7c638f442240248,2020/7/8,2020/7/13,2020/7/23,
f7d1f74c8f543293,2020/5/19,2020/5/21,2020/5/24,
f7dbf28d37a95704,2020/9/28,2020/10/3,2020/10/17,
f7ec6d3cf0858047,2020/3/10,2020/3/12,2020/3/15,
f7f148fe66175193,2020/10/1,2020/10/3,2020/10/11,2021/12/26
f7f2c5abcab102166,2020/11/4,2020/11/8,2020/11/15,
f7f30cb338a57203,2021/1/2,2021/1/4,2021/1/13,
f7f770e3e0930279,2021/1/14,2021/1/18,2021/1/22,
f7f770e3e0930280,2021/1/14,2021/1/18,2021/1/23,
f7f81b9d10448788,2020/4/8,2020/4/10,2020/4/15,
f7f89dce85631792,2019/10/1,2019/10/6,2019/10/19,2021/11/23
f7f9716845694670,2021/2/27,2021/3/1,2021/3/13,
f7fc9c9ec5127213,2021/1/27,2021/1/29,2021/2/4,
f7fc9c9ec5127214,2021/1/27,2021/1/30,2021/2/3,
f7fe3434c5782622,2021/2/14,2021/2/18,2021/2/21,
f801f28ddd917614,2021/1/24,2021/1/25,2021/1/28,
f80de4f4fc994147,2019/9/21,2019/9/24,2019/9/29,
f8145db844158564,2019/6/8,2019/6/9,2019/6/16,
f815f8ff2fe94162,2020/8/24,2020/8/29,2020/9/12,
f81a42b9b4666726,2020/10/27,2020/10/29,2020/11/11,
f81cd8af45360160,2020/10/19,2020/10/20,2020/11/3,
f8209a9e6ef75540,2019/5/6,2019/5/8,2019/5/22,
f82133dbdc685132,2019/8/31,2019/9/5,2019/9/15,
f8236ac4b16107195,2020/2/20,2020/2/23,2020/2/27,2022/3/31
f8243529aad28586,2020/7/9,2020/7/14,2020/7/17,2022/5/23
f8249d178ef29036,2020/8/15,2020/8/19,2020/8/26,
f82546fbac851208,2021/2/24,2021/2/25,2021/2/28,2022/2/19
f826ad5f41551890,2020/10/15,2020/10/18,2020/10/29,2023/4/28
f82b66eb85122691,2020/3/4,2020/3/7,2020/3/11,
f82da940b4b19281,2020/3/17,2020/3/22,2020/3/30,
f830c865f3049926,2020/6/30,2020/7/1,2020/7/14,
f8322ad496d58242,2020/6/17,2020/6/19,2020/6/28,
f83cad0b76444070,2019/9/25,2019/9/28,2019/10/6,
f83ebac8b4f91796,2020/9/18,2020/9/22,2020/10/2,2023/3/7
f83f1808dc459370,2020/7/11,2020/7/16,2020/7/29,
f8419c0afc015307,2020/8/24,2020/8/28,2020/9/9,
f84226e724942690,2020/5/29,2020/6/1,2020/6/11,
f847995ffe248311,2019/9/29,2019/9/30,2019/10/6,
f8480f79b9a106498,2020/4/23,2020/4/28,2020/5/11,
f848b01e5a969465,2020/6/26,2020/6/27,2020/7/8,
f849d985ca276410,2020/1/25,2020/1/26,2020/2/8,
f84b2c0d5aa78041,2020/6/16,2020/6/17,2020/6/28,
f84b46415b989164,2019/3/3,2019/3/5,2019/3/17,
f84b5811dc27607,2020/7/21,2020/7/23,2020/7/31,
f8505a4392e102170,2020/11/29,2020/12/2,2020/12/7,
f85235e5e6c67555,2019/8/9,2019/8/14,2019/8/25,
f85518eb4e391038,2021/1/16,2021/1/17,2021/1/26,
f857935c78c88145,2019/9/11,2019/9/14,2019/9/23,
f85a5269f2e77475,2020/11/26,2020/11/30,2020/12/12,
f86098c2fa262287,2020/5/8,2020/5/11,2020/5/17,
f86140e385b42188,2021/1/20,2021/1/23,2021/2/2,2025/8/29
f86140e385b42189,2021/1/20,2021/1/25,2021/1/31,
f862d0e28a035914,2021/2/1,2021/2/2,2021/2/8,
f862d379a3219051,2020/12/3,2020/12/8,2020/12/21,
f865035a7d7100375,2020/5/24,2020/5/25,2020/5/28,
f86952c881296641,2020/11/2,2020/11/4,2020/11/7,
f86d31c25c031613,2020/6/15,2020/6/18,2020/7/1,
f86f143b3cc43091,2020/7/1,2020/7/3,2020/7/16,
f878ae3ac3940100,2019/2/2,2019/2/6,2019/2/12,
f87dc273c3b28235,2020/11/19,2020/11/21,2020/11/26,
f882f51048531109,2020/10/15,2020/10/17,2020/10/27,
f8835f160b055157,2019/12/3,2019/12/6,2019/12/17,
f886a98d33e108050,2019/7/21,2019/7/23,2019/8/5,
f888cc34b3b92551,2021/2/11,2021/2/16,2021/3/2,2025/8/17
f889cc86c9e4360,2019/4/18,2019/4/20,2019/5/4,
f88d39a9a9199705,2020/4/24,2020/4/25,2020/5/3,
f88df514fc583149,2021/1/17,2021/1/20,2021/1/29,
f88df514fc583150,2021/1/17,2021/1/21,2021/2/4,
f88faf09f5e61314,2019/4/8,2019/4/9,2019/4/12,
f88ff33299a87080,2020/10/15,2020/10/16,2020/10/27,
f89081694d955287,2021/2/20,2021/2/24,2021/3/2,
f8913f518fb58866,2020/7/26,2020/7/30,2020/8/11,
f8913f518fb58867,2020/7/26,2020/7/27,2020/8/5,
f8915011d6f90255,2021/1/12,2021/1/15,2021/1/26,2022/12/24
f8915011d6f90256,2021/1/12,2021/1/14,2021/1/26,2022/12/24
f894b3e1c7598670,2019/8/12,2019/8/14,2019/8/24,
f896937a3158816,2019/10/4,2019/10/5,2019/10/17,
f8973ba334f77215,2021/1/27,2021/2/1,2021/2/8,
f89efe3799952777,2020/6/12,2020/6/13,2020/6/16,
f8a1240851796189,2019/8/6,2019/8/10,2019/8/15,
f8a289fbfc221792,2020/12/17,2020/12/20,2020/12/24,2022/11/29
f8a72a24ca330901,2020/10/1,2020/10/4,2020/10/14,
f8a8018f17886783,2021/1/5,2021/1/10,2021/1/18,
f8a8018f17886784,2021/1/5,2021/1/6,2021/1/9,
f8a85dad22693875,2020/2/13,2020/2/16,2020/2/24,
f8abcd784b546073,2020/4/11,2020/4/12,2020/4/20,
f8b17a6f37813339,2020/12/8,2020/12/12,2020/12/20,2022/11/29
f8b36801ea511995,2021/1/13,2021/1/15,2021/1/25,2023/3/1
f8b60c7bc7a101624,2020/11/21,2020/11/23,2020/12/5,
f8b8868060282010,2020/1/23,2020/1/27,2020/2/2,
f8b89a7be8327333,2019/3/8,2019/3/9,2019/3/16,
f8ba527e41a74495,2021/1/12,2021/1/17,2021/1/25,
f8ba527e41a74496,2021/1/12,2021/1/13,2021/1/25,
f8bc904169831739,2020/4/9,2020/4/10,2020/4/18,
f8be59fd1b160459,2020/3/22,2020/3/24,2020/4/7,
f8c791fef5562574,2020/12/23,2020/12/27,2021/1/6,
f8caa4a68d664,2021/1/28,2021/1/30,2021/2/5,
f8cf5efc4157924,2020/9/26,2020/9/27,2020/9/30,
f8d0942b53a8695,2020/2/20,2020/2/21,2020/3/1,
f8d2c0c3e4e41124,2019/5/11,2019/5/14,2019/5/28,
f8d40039684104920,2020/7/5,2020/7/9,2020/7/13,2022/6/12
f8d5345ec5971161,2019/9/11,2019/9/15,2019/9/22,
f8d6621b0a9107830,2019/2/21,2019/2/26,2019/3/4,
f8d7f37fb2a14202,2020/9/17,2020/9/20,2020/10/2,2022/11/4
f8d857ace8767915,2021/2/8,2021/2/12,2021/2/19,
f8db8f9a7c646610,2019/7/8,2019/7/11,2019/7/22,2022/1/27
f8db8f9a7c646611,2019/7/8,2019/7/11,2019/7/18,2022/1/27
f8dbdcb298a101217,2020/7/23,2020/7/27,2020/8/4,
f8dfc22fd3025560,2021/1/15,2021/1/16,2021/1/19,
f8dfc22fd3025561,2021/1/15,2021/1/17,2021/1/21,
f8e9ab7667433931,2021/2/27,2021/3/3,2021/3/12,2025/4/25
f8f3643be9b73049,2020/8/2,2020/8/6,2020/8/19,
f8f687e290592097,2020/9/9,2020/9/13,2020/9/25,
f8f9e5a37ab78653,2019/1/28,2019/1/30,2019/2/9,
f8fb72c5ded43575,2021/1/21,2021/1/26,2021/2/2,
f8fdf02bb3166294,2020/6/6,2020/6/10,2020/6/15,
f8ff4f0347651954,2019/6/10,2019/6/11,2019/6/20,
f90312de80a105310,2020/10/16,2020/10/18,2020/10/31,
f907c90262d25621,2020/5/25,2020/5/27,2020/6/10,
f9081eae7b712734,2020/11/20,2020/11/21,2020/12/3,
f90aadb9fa429948,2019/9/30,2019/10/2,2019/10/10,
f90aadb9fa429949,2019/9/30,2019/10/5,2019/10/11,
f90b3d2e41d32196,2019/4/8,2019/4/10,2019/4/15,
f9134ea518066470,2019/1/5,2019/1/7,2019/1/19,
f91432d13d4101789,2019/7/14,2019/7/17,2019/7/29,
f917bb6ab1584001,2020/4/15,2020/4/20,2020/4/25,
f91890c8e3d102511,2021/2/19,2021/2/20,2021/3/4,
f9193c91a3a10275,2021/1/31,2021/2/3,2021/2/15,
f91d9970b4c23643,2020/10/14,2020/10/16,2020/10/28,
f925ccc7b734319,2020/12/9,2020/12/11,2020/12/14,
f927e1154be35124,2021/2/18,2021/2/20,2021/3/5,
f92934e922865216,2020/12/23,2020/12/24,2020/12/31,
f929cf2cffc57778,2021/1/6,2021/1/10,2021/1/13,2022/11/29
f92f3ede99599434,2020/11/23,2020/11/24,2020/12/5,2022/12/22
f9322f04d5259918,2020/5/6,2020/5/7,2020/5/18,
f932ff9aec411768,2019/10/28,2019/10/29,2019/11/5,
f9367a0318e10988,2019/7/29,2019/7/31,2019/8/13,
f9367a0318e10989,2019/7/29,2019/7/30,2019/8/7,
f937521d28f18135,2019/4/4,2019/4/6,2019/4/13,
f939b06c22170357,2020/3/27,2020/3/28,2020/4/10,
f93b01887fc57019,2020/7/27,2020/7/30,2020/8/11,
f93c12636dc35639,2020/10/16,2020/10/17,2020/10/31,
